author,text,date_posted,rating,review_id,bug_detected,feature_request
David Ong,Disappointed and bad handling of your customer service. I paid for this game quite alot and I got myself at a quite level within 2 weeks of my playtime. Only 1 time I paid for the wrong purchase and I ask for refund thru apple store and I got it refunded. Thanks Apple. But I was banned by the game developer. I was told by their customer service that I had to pay for my wrong purchase or they will banned me till I pay for my wrong purchases. Look at my purchase history. I made so many purchases,11-06-2024 06:30,1,3f6dbeac-f9de-4a7d-8edf-7cae3d19e9c9,FALSE,FALSE
Dennis,fun game mechanic and progression. viewing ads is not required and is not heavily forced on the player. at least not in the early stages that I've seen.,09-07-2024 06:47,5,ed888f61-ec03-401a-a767-8c50c03ae58d,FALSE,FALSE
Timothy Low,Not really interesting. The grind is tough and despite making multiple upgrades to my gun the stats does not show. There is also no story to the game. The upside is you earn diamonds quite quickly.,09-06-2024 09:32,3,ba964d7b-13f0-4feb-b88a-253110901c67,FALSE,TRUE
joel thompson,"id give it six stars if you had more options in the shop and stuff when you first start the game. but it's an awesome relaxing and fun game. I think this is the only game or app I've ever actually written a review for, so it must count for something",23-06-2024 00:03,5,c3c9bc4a-2f5d-4b3a-8c7c-5ad19457ab6c,FALSE,FALSE
Mister G,"Sooooooooooooooooooooo boring! No loot, the only thing you get is gems to socket in gear. 1st level takes forever, approximately 20 minutes. After that, it takes forever to level up. Not worth my time.",25-05-2024 07:09,1,8c3173f4-8d16-4050-b8a8-fc4380256b76,FALSE,FALSE
Teflon Juan,I like the game. Yet it's difficult to unlock levels without leveling up the character. Leading to repetitive chipping at replaying levels over and over. Or spend cash.,23-05-2024 08:11,4,7d8062bf-d6dc-4552-80f5-3e25e13fdaf0,FALSE,FALSE
adeela kausar,Not much to say. Very good concept but pay to win unless you plan on playing for ever. Mechanics are extremely controlled and not at all skill based. Similar to raid shadow legends and all other skill less paid to win games,09-06-2024 05:52,2,6ad0cd2d-1997-4193-b3db-a5709fcdfe85,FALSE,FALSE
Benderama,"It Is a decent game but it is heavily a game of pay to win, even more so than most other mobile games, leveling and gearing up is so horrendously slow and boring without spending money.",03-07-2024 16:26,2,d405abec-bf70-4ce0-9876-7c9505dcfb2c,FALSE,FALSE
Lauren G,"Don't even want to try this game for the simple fact that one of your Ads on tiktok has literally ripped off the game ""That's not my neighbour"" (all they have done is changed one of the people to some anime girl but the numbers the D.D.D is the same lmao) before getting into what the game actually is just to gain more downloads.",18-05-2024 23:47,1,8c9cfe1a-9b83-4942-b0c3-83116bb019ba,TRUE,FALSE
Sahoon Earthwalker,your little bot companion seems to target the area without any enemies most of the time. A way to get your companion to focus fire would make the game significantly better,25-05-2024 03:42,4,903f9cf4-24a4-4561-8d34-f070464fd5ca,FALSE,FALSE
Tucandroll,It was fun but I lost all my progress. Would give less stars after loss of progress as I had spent money. They unable or will to fix. No refund. Feels like a scam company,24-12-2024 10:21,1,1d641f91-108e-43e0-bba3-d3c94415683f,TRUE,FALSE
G G4ming,"so far, it's a great and simple game! no forced ads and an excellent and clean ui as well as an equipment system that doesn't require 20 steps just to put new gear on",16-06-2024 14:46,5,8223c015-3c04-4f4a-83a9-6798055afe66,FALSE,FALSE
Shah Amin Khan,game is okay. but it will always give you the wrong skills so that you can't win. and progress is super slow at hight lvl. p2w element is manageable.,15-07-2024 20:08,3,335c8afe-d7a5-4d49-86c4-31c20bf8334a,FALSE,FALSE
Vinnie,I think having the option to refresh more than once during a fight is important. feels like the choices aren't random in some matches.,17-06-2024 16:16,4,dce5eb4e-c8bb-4e16-b090-1cb50f04f067,FALSE,FALSE
TaurusDen GaminG,"pretty neat so far, will update later. having fun for now. too bad only 30 days for 5.99 for ad free. much rather pay 10 or maybe even 15 or 20 for full ad free plus some goodies every update or from time to time.",10-06-2024 05:33,5,99053992-ffb0-49d9-86b4-d95d29edba70,FALSE,FALSE
Xaata Frost,A lot of the abilities unlocked feel weak and take up space to help one lose. Maybe you'll get lucky and upgrade the gun enough to win.,29-05-2024 18:47,2,45226e01-8efd-4d25-bd70-ae7406447d29,FALSE,TRUE
Kyle Reilly,"It's pretty good so far. No forced ads as of yet. And hasn't bombarded me with pop-ups. Pretty much, click to start and let it roll until you choose your upgrades. 👍",23-05-2024 11:33,5,02b37e06-261d-446c-9d14-bd0532a9320d,FALSE,TRUE
Ali Alfaryhin,"Played it for an hour, I couldn't progress without either paying money or keep losing at the same level until I can improve my gear enough to win. Not my kind of play style",06-07-2024 03:18,2,16d875ee-7ee0-43b7-887d-25f9cea6f11f,FALSE,TRUE
ramboloyeung,"So far, so good. Don't really mind the slow progression of skills/equipment, etc. Still on level 2, will see how things go.",04-06-2024 04:57,5,7b1b6267-4e4d-4c93-9f69-f7aa712dd98e,FALSE,FALSE
David Yates,"It's not a bad game, but I saw an advert showing you could use Luffy? He's not in the game. I've lost my account because it automatically gives you a guest account. Uninstall then reinstall=account gone.",09-06-2024 00:18,2,28a4786e-ceab-48ea-abc3-36f98ae4a038,FALSE,FALSE
Kdosl Ckdkdl,it's fun but the adds are annoying as is in any free game tho but I like it I play when it's slow at work and it's very interesting it's not easy if u don't pay attention and if u pay to win u may be better off but I didn't.,17-06-2024 07:23,4,54d22b75-cde2-485d-94e8-77b41f15d2a5,FALSE,FALSE
Clark Jackson,"A simple game basically. A tower defense where you're standing behind a wall and defending that wall from waves of monsters. decent amount of strategy, I recommend this game.",19-07-2024 17:33,4,af0d6380-4d89-4f6a-88bb-ba4f91c6eb9a,FALSE,FALSE
Nelson Lam,Too many sub skills to pick from during a run. Some should be made as upgrades. Equipment upgrades are slow and clunky and not noticeable during game.,20-05-2024 15:06,2,b3a7269b-0d75-4d03-b312-860675a9d5fa,FALSE,TRUE
Michael Byars,"Fun, game plays it's self, but you choose skills during match. Out of match there's the customization process. Overall it's a relaxed, but fun game",08-06-2024 16:15,5,3dd8ce98-b8fc-431e-afe1-8214daf297e5,FALSE,FALSE
Guest,"Good game but if i log in my account on different device, even using link or email, my progress doesnt carry over to the other device. How do i fix it? -resolved by Devs. Must choose same server. Didnt notice that. Thank you!!",05-07-2024 15:20,5,9f8829ac-55f3-4ac3-aa18-0708fa4bf597,TRUE,FALSE
Abood Shalan,it's a wonderful game but unfortunately when the ability work normally it shoots at a target which usually the nearest one but when the target dies with the rifle the ability shoots at the same spot which go away for no one I hope you will fix it,18-05-2024 12:47,2,4cf068cd-c176-4631-8138-0d9df2e5cf85,TRUE,FALSE
Adam Andrews,really really enjoy the challenge of trying to figure out the right skills and strengths of skills to use on each level. Awesome tower shooter!!! if that's what it is,23-07-2024 08:37,5,d745fe9b-aa45-44a2-b96f-fb9021403a78,FALSE,FALSE
Nikhil patel,the grind is real with this game. replay the same mission a lot of time to get very few resources which leads to some minor 0.0001% upgrade. rinse and repeat.,23-05-2024 10:09,1,98189c13-f578-4ba2-9045-609ddbac8490,FALSE,TRUE
Lai Yichen,"earlier game cant even stand with ton of enemy.skill really needed to improve.high hp & tons of enemy really need luck to get what skill ,but always bad lucks.getting useless skill cant even kill an enemy at early stage.",27-05-2024 12:43,1,d48acb6a-1f35-4dc6-bcc1-323ce2393b8e,FALSE,TRUE
Blank,"Highly RIGGED GAME!! Once you get to stage 5? You'll have to PAY TO WIN!! Or repeat levels 1-4 a hundred times and level. They're greedy about awards, too!! So if you want to waste time and get ripped off, this is the boring RIGGED GAME for you!!",06-06-2024 07:52,1,4f936104-c98e-4702-bb2c-cee9359b8102,FALSE,FALSE
Angelstarr Rethford,"I wish games would stop being a cash grab. This game has a lot of potential, but the server stalls out, and you run out of stamina quickly..... the gifts should be gifts, not real money used to get it.",06-06-2024 21:28,1,c032308e-7a68-4530-bc33-c70c513fd722,FALSE,TRUE
Devon,Interface bugs out on pixel 8 after logging in. This prevents me from starting the game unless I enable airplane mode. The reason for this is it prevents the popup ad for in-game purchases.,20-05-2024 02:21,1,bdb434cb-9bbb-4fc5-8cb1-ccb3803b8c00,TRUE,FALSE
Al Covey,"game is fun, but a real grind, especially the normal stages. I understand nightmare mode being hard, but kind of ridiculous for the normal stages. especially early on.",26-05-2024 06:47,3,7301e302-1a8a-4c0b-837b-c991464ee7c2,FALSE,FALSE
David Brown,the refresh function needs to be fixed. I shouldn't get the same 3 options when I refresh them. I suggest adding a code that temporarily removes the refreshed options from the draw pool until next level.,11-06-2024 03:28,3,ef64de36-09d5-4211-8e63-02d505f47b58,TRUE,FALSE
4737Carlin,"Im going to report this game. Progression is purely based on Bullet upgrades because support skills are not strong enough to progress so if your RNG code doesnt give out Bullet upgrade then you cant progress & from what I can see your RNG is programmed to not give bullet upgrades. I presume if I paid you money the RNG % would swing in my favour. Your game is busted,you cant have progression be so reliant on one upgrade type & program your RNG to have an ultra low chance of getting that upgrade.",25-05-2024 12:28,1,56f63de5-dbc5-4d4b-8450-2e77549de7d9,FALSE,TRUE
Dan White,I think there should be a way to get energy back faster or at least be able to have a skill that makes it to where you can get more back. also same thing with diamonds. overall good game,29-05-2024 21:31,5,71f4c658-9cea-408f-b243-80782f09094a,FALSE,FALSE
Hobofett,"Too many power ups, makes it dumb that you can get 98% on one level, replay, and fail the next. Needs to be a preferred power option. Really makes this game unenjoyable to just waste STM for 3 days on 1 level.",14-05-2024 01:45,1,59d5998f-a8bd-4e30-bdb1-3fe821a935cd,FALSE,FALSE
Fábio Nobre,Game stopped reacting after the second game. Load screen fine but no reaction from touch screen. Phone is fine in every other aspect. A shame since I paid for a couple of things in the game,17-05-2024 21:05,1,8de32b71-5dd1-4694-a518-23edaf96481a,FALSE,FALSE
Syed Farukh Abbas,"the game is just the right amount of strategy and casual fun! the UI lags a bit, but aside from that, I love that there are 0 ads forced on you. get a 5 star just for that.",25-05-2024 19:21,5,2ccb26c6-abd5-415d-a446-185c9b7b1ee5,FALSE,FALSE
Queture Lee,"Could do better if the equipments gems have different types. Icons is a bit too small to spot sometimes. Overall, games kinda alright fun.",11-06-2024 17:16,5,f358c3f1-a737-4547-9d91-c918b762b07a,FALSE,FALSE
Brad Wallace,"nice game, fast progression, just takes thought and planning for upgrades. Quick little $1 purchased unlocked a ton of bonuses and game became even more enjoyable. Definitely recommend.",29-06-2024 05:27,5,3c5cb95c-d439-4c5c-95ee-44534eda05a2,FALSE,TRUE
Ryan Olds,"very well done game. Some perk choices are much stronger than others and some balances need to be made but, for a fun, not to complex, roguelike game, it's really good.",07-06-2024 02:35,5,87080763-e213-4544-a4cf-933365241921,FALSE,FALSE
David King,Bad this said that it had a luffy skin and it doesn't only ask about foreskins maybe six and terrible artwork very pixely super bad storyline bad reasoning we just get put into a thing with zombies and we're fighting just straight into the game you go into the game and you just are fighting zombies no storyline just like hey robot let's go fight some zombies,28-06-2024 04:56,1,cf3efdf4-da7b-40df-89c3-aac51723ec01,FALSE,FALSE
